springA,springB,springC,springP,summerA,summerB,summerC,summerP,autumnA,autumnB,autumnC,autumnP,WinterA,WinterB,WinterC,WinterP,,,,,,,,,
43.9,45.6,44.5,0,41.2,42.9,42.1,0,40.1,41.8,40.9,0,39.3,41,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.2,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.2,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.2,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.2,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.2,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.2,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.2,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.2,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.6,44.5,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.3,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41.1,42.9,42.1,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
43.9,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,41,42.7,42,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.9,42.6,41.9,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.7,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.8,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.6,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.8,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.5,41.7,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.8,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.2,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.7,42.4,41.6,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.6,42.3,41.5,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.1,45.9,44.7,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.3,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,45.9,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.9,40,0,,,,,,,,,
44.2,46,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.5,42.2,41.4,0,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,40.9,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,14,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,10.5,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.8,0,40.4,42.2,41.4,10.5,40.1,41.8,41,0,39.1,40.8,40,0,,,,,,,,,
44.2,46,44.9,0,40.4,42.2,41.4,10.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,0,40.4,42.2,41.4,10.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,0,40.4,42.2,41.4,10.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,0,40.4,42.2,41.4,10.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,0,40.4,42.2,41.4,10.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,0,40.4,42.2,41.4,10.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,0,40.4,42.2,41.4,10.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,0,40.4,42.2,41.4,10.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,0,40.4,42.1,41.3,38.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,0,40.4,42.1,41.3,38.5,40.1,41.8,41,14,39.1,40.9,39.9,7,,,,,,,,,
44.2,46,44.9,21,40.4,42.1,41.3,38.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.2,46,44.9,21,40.4,42.1,41.3,38.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.2,46,44.9,21,40.4,42.1,41.3,38.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.2,46,44.9,21,40.4,42.1,41.3,38.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.2,46,44.9,21,40.4,42.1,41.3,38.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.2,46,44.9,21,40.4,42.1,41.3,38.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.2,46,44.9,21,40.4,42.1,41.3,38.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.2,46,44.9,21,40.4,42.1,41.3,38.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.2,46,44.9,21,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.2,46,44.9,21,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,10.5,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,10.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,14,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.3,42,41.2,35,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.2,42,41.2,38.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46,44.9,56,40.2,42,41.2,38.5,40.1,41.8,41,10.5,39.1,40.8,40,7,,,,,,,,,
44.3,46.1,44.9,28,40.2,42,41.2,38.5,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,28,40.2,42,41.2,38.5,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,28,40.2,42,41.2,38.5,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,28,40.2,42,41.2,38.5,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,28,40.2,42,41.2,38.5,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,28,40.2,42,41.2,38.5,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,28,40.2,42,41.2,38.5,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,28,40.2,42,41.2,38.5,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,28,40.3,42,41.2,406,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,28,40.3,42,41.2,406,40.1,41.9,41,234.5,39.1,40.8,40,31.5,,,,,,,,,
44.3,46.1,44.9,84,40.3,42,41.2,406,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.3,46.1,44.9,84,40.3,42,41.2,406,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.3,46.1,44.9,84,40.3,42,41.2,406,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.3,46.1,44.9,84,40.3,42,41.2,406,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.3,46.1,44.9,84,40.3,42,41.2,406,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.3,46.1,44.9,84,40.3,42,41.2,406,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.3,46.1,44.9,84,40.3,42,41.2,406,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.3,46.1,44.9,84,40.3,42,41.2,406,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.3,46.1,44.9,84,40.4,42.1,41.3,91,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.3,46.1,44.9,84,40.4,42.1,41.3,91,40.2,41.9,41,0,39.1,40.8,39.9,0,,,,,,,,,
44.2,46,44.9,77,40.4,42.1,41.3,91,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
44.2,46,44.9,77,40.4,42.1,41.3,91,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
44.2,46,44.9,77,40.4,42.1,41.3,91,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
44.2,46,44.9,77,40.4,42.1,41.3,91,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
44.2,46,44.9,77,40.4,42.1,41.3,91,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
44.2,46,44.9,77,40.4,42.1,41.3,91,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
44.2,46,44.9,77,40.4,42.1,41.3,91,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
44.2,46,44.9,77,40.4,42.1,41.3,91,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
44.2,46,44.9,77,40.5,42.2,41.4,115.5,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
44.2,46,44.9,77,40.5,42.2,41.4,115.5,40.3,42.1,41.1,0,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.5,42.2,41.4,115.5,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.5,42.2,41.4,115.5,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.5,42.2,41.4,115.5,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.5,42.2,41.4,115.5,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.5,42.2,41.4,115.5,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.5,42.2,41.4,115.5,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.5,42.2,41.4,115.5,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.5,42.2,41.4,115.5,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.7,42.4,41.6,371,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.9,45.8,44.7,437.5,40.7,42.4,41.6,371,40.4,42.2,41.2,574,39,40.8,39.8,0,,,,,,,,,
43.8,45.6,44.5,49,40.7,42.4,41.6,371,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.8,45.6,44.5,49,40.7,42.4,41.6,371,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.8,45.6,44.5,49,40.7,42.4,41.6,371,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.8,45.6,44.5,49,40.7,42.4,41.6,371,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.8,45.6,44.5,49,40.7,42.4,41.6,371,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.8,45.6,44.5,49,40.7,42.4,41.6,371,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.8,45.6,44.5,49,40.7,42.4,41.6,371,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.8,45.6,44.5,49,40.7,42.4,41.6,371,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.8,45.6,44.5,49,40.8,42.5,41.8,35,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.8,45.6,44.5,49,40.8,42.5,41.8,35,40.6,42.3,41.4,157.5,39,40.8,39.8,735,,,,,,,,,
43.7,45.5,44.5,73.5,40.8,42.5,41.8,35,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,73.5,40.8,42.5,41.8,35,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,73.5,40.8,42.5,41.8,35,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,73.5,40.8,42.5,41.8,35,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,73.5,40.8,42.5,41.8,35,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,73.5,40.8,42.5,41.8,35,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,73.5,40.8,42.5,41.8,35,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,73.5,40.8,42.5,41.8,35,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,73.5,41.1,42.8,42.1,21,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,73.5,41.1,42.8,42.1,21,40.8,42.5,41.5,952,39,40.8,39.8,140,,,,,,,,,
43.7,45.5,44.5,0,41.1,42.8,42.1,21,40.9,42.6,41.7,136.5,39.1,40.8,39.9,21,,,,,,,,,
43.7,45.5,44.5,0,41.1,42.8,42.1,21,40.9,42.6,41.7,136.5,39.1,40.8,39.9,21,,,,,,,,,
